Realization,Block,Event,Allisonia,Belva,Bluestone,GlenLyn,Hilldale,Marmet,Pipestem,Queen Shoals,Radford,Summersville,Sutton,Thurmund,Tornado,Winfield
5,380,23827,21960.4996,16137.18285,75293.03,78068.02573,10795.99013,72460.42,403.9963979,7238.82026,24430.62,7230.292553,1980.42,61942.88038,11347.89073,74831.68141
5,380,23828,23664.22502,21455.25302,80029.41,80291.73433,17178.25891,74558.53,20602.44116,18857.52767,30304.98,19930.20191,11355.9,63216.5127,33377.59132,105512.5282
5,380,23829,3928.469979,14977.76299,76311.09,78266.81579,2287.204843,72711.05,1850.847901,7279.785058,4727.61,4319.552391,3024.88,62333.81389,2483.831979,75264.27402
5,380,23830,48930.81683,16393.65167,80027.24,80966.74919,30984.05394,74547.74,5356.042973,16943.12004,54989.13,12294.69548,8402.41,63602.67454,19572.78914,100720.7988
5,380,23831,28516.1271,20408.65095,78451.43,79397.64713,16635.75753,74849.5,7255.837904,21767.89751,30865.75,22244.14458,17032.85,63864.6679,22431.42799,81949.95269
5,380,23832,26421.7845,16252.70889,79178.24,79959.18739,16654.01678,73290.5,9961.830188,10663.46443,29998.76,19835.05966,9890.38,62525.65861,13886.31424,76359.13509
5,380,23833,3928.469979,14945.45034,74838.73,77699.58904,1089.32953,72096.72,404.1634946,7286.017337,4727.61,1987.99491,3024.04,61347.58662,2730.89507,74872.63632
5,380,23834,23457.07753,17089.23296,81855.45,81436.29683,25237.19485,76334.13,7718.831774,9372.902137,26809.15,14825.14733,7996.13,65671.08333,12895.54185,80363.09096
5,380,23835,3928.469979,15063.40306,75517.39,77934.02636,3908.790187,73347.29,1533.488722,7333.120404,5215.63,4538.656263,4297.77,62831.52752,2840.008707,76259.32774
5,380,23836,12306.46277,14970.45055,76976.71,78816.73116,6964.631228,72588.98,6036.887809,7101.809665,15673.45,4560.543908,2436.38,62375.80037,3069.846338,74079.2974
5,380,23837,11772.93705,15086.76811,77461.9,79070.19255,9048.703685,74149.65,2876.640934,9705.427555,13267.26,6507.514908,6311.92,63419.01737,7943.535156,78533.34149
5,381,23838,44661.96394,14948.24497,79307.18,80341.71422,1944.169624,72345.66,8744.630686,7281.300294,52208.02,6124.659864,3699.31,61629.32824,8121.108545,75246.6091
5,381,23839,66764.40265,15086.14032,80738.79,81177.96553,16481.3329,74655.81,9788.204919,7792.778381,69790.04,9832.510598,6206.16,63706.49193,9866.140656,78597.22246
5,381,23840,5405.759998,23969.96117,77665.89,78890.29375,25985.8007,75556.35,9617.653356,11526.24367,6747.65,21867.22738,11633.39,64330.47797,30527.0656,92971.99231
5,381,23841,10530.37152,15159.27174,78655.52,79684.05421,13446.30355,75236.53,2959.833757,7196.365672,14045.59,5416.022168,4313.39,64913.0158,3393.642033,77933.32847
5,381,23842,13388.30148,15170.86992,79432.98,80325.52955,9636.209089,73416.48,3989.876402,8306.175051,16249.53,9464.066622,4534.7,62600.03538,10460.39022,76343.35613
5,381,23843,11096.58206,14934.24165,78081.87,79998.30101,3258.523941,72112.93,1264.623783,7190.291004,13322.74,1151.401424,1300.09,61818.84956,1440.860236,74109.06389
5,382,23844,3928.469979,14972.85222,75221.59,77717.79317,26355.41183,73052.13,5550.679392,10156.69707,4727.61,13356.67004,4280.74,62356.44123,5569.024106,75922.2655
5,382,23845,8412.332033,14982.64828,77152.04,78719.10567,1253.916251,72216.52,2678.185171,7154.308909,9594.11,2063.307802,1645.79,61580.14784,2386.024571,74337.10654
5,382,23846,8593.794435,15118.29656,79212.43,80080.01706,23391.76878,74867.69,3434.440645,8140.984797,12550.23,8615.711846,4754.73,64404.53978,5486.338468,78653.33015
5,382,23847,4452.651719,34883.96424,76100.8,78079.61357,27208.67251,76647.19,6250.068324,34878.08305,5185.08,43000.30545,50726.43,62119.97815,8173.753231,100805.9095
5,382,23848,24605.72968,17465.71002,76341.83,78523.86153,11628.3296,73685.46,2584.125565,11750.5553,39601.62,13809.84213,8692.3,63058.45398,13847.27687,77191.28867
5,382,23849,56335.81563,14971.0414,77709.36,79333.23219,15533.87975,73625.79,10631.08036,8862.34193,63071.73,11681.94904,9160.98,62938.54808,15963.73789,76478.36233
5,382,23850,13015.90408,15073.75876,78142.1,79496.45293,5488.988737,73685.64,3384.435519,7332.442503,16623.22,3260.640862,3919.71,63262.94292,3657.750422,76737.90655
5,383,23851,9340.8823,15119.03321,77203.36,78842.11389,10326.48777,75229.28,7718.497876,26945.14461,10433.53,8095.956117,13582.35,63108.36133,26711.96641,107289.0131
5,383,23852,11380.91127,14937.16172,75699.53,78324.87973,2231.713194,71916.39,837.163935,7080.371619,12756.82,2522.619768,2310.2,61580.31996,1720.050732,73485.31868
5,383,23853,22946.85133,14961.61496,77354.84,79150.35555,10515.17411,72622.17,1898.054527,7177.211519,29552.68,3510.2061,2874,62485.1397,2189.208791,74947.81167
5,383,23854,13941.55543,14974.77225,78276.32,79785.0678,17960.78661,73692.93,5209.819734,7197.42622,18524.92,6208.89228,3908.5,63946.72175,3780.647094,75711.95308
5,383,23855,61077.7465,23518.95014,83715.96,82981.2146,65760.85564,96830.66,12198.03156,9772.360255,79609.64,32867.33801,19939.79,79520.38063,14956.75819,107741.2411
5,383,23856,4588.376771,14895.2375,75448.94,77896.87862,1134.282413,71817.85,1823.361853,7083.318797,5634.04,924.547721,1358.95,61348.67688,2879.142287,73721.83896
5,383,23857,4438.020845,21332.32779,81670.84,80472.3581,43412.58956,90921.6,12078.71383,9004.543625,5606.83,12366.15189,7701.62,66293.69521,15411.03868,115067.5208
5,383,23858,8499.153776,15129.82878,79751.57,80102.19747,9502.658971,74635.97,6114.292246,9217.905089,10492.73,7603.028456,6458.13,63638.24061,8368.433821,79164.62915
5,384,23859,3928.469979,17313.79087,76781.25,78604.5988,14953.05147,74727.23,2662.051669,15267.29001,4727.61,12709.31939,7936.09,63368.1023,16059.27277,84605.28308
5,384,23860,4424.067143,14888.91285,75026.35,77824.1137,1063.436344,71564.75,555.5996822,6984.19956,5661.52,787.8637401,664.16,61318.6943,475.2518224,72685.62068
5,384,23861,4362.620124,14903.4853,74797.49,77681.28228,1219.39589,71743.78,538.1952213,7098.903645,5771.58,3159.093842,4807.89,61342.04034,2188.98285,73444.39633
5,384,23862,7982.457322,15079.32035,77087.1,78954.92289,9852.306832,74011.49,3144.987829,7402.424364,9988.07,6931.070688,6141.41,63621.56535,3828.610805,76930.44774
5,384,23863,8713.422341,14995.60565,76340.77,78449.06583,1591.014484,72550.35,2932.138424,7282.048449,10790.22,3818.60576,2848,61841.19006,3027.089518,75091.13972
5,384,23864,24882.57405,14905.26728,76265.88,78831.26646,1063.645193,71991.73,2313.619558,8935.021705,33496.42,7584.133682,6657.07,61331.22782,9294.325709,74658.59645
5,384,23865,28774.51336,14898.73766,76338.65,78740.21415,14485.604,72316.44,1435.025051,7240.446279,34007.06,3244.225324,3881.7,61835.48567,5328.118149,74960.78468
5,384,23866,17036.31024,15030.61014,78386.6,79632.22108,15570.45273,73982.65,6171.595266,9768.016505,20558.2,11025.65346,10275.38,63671.01281,6797.440036,76840.79895
5,385,23867,5983.802464,14993.40593,77039.88,78531.47101,4895.111232,73367.19,5424.785892,25616.98205,6813.32,9426.80421,7970.09,61932.45465,23213.30756,78364.5154
5,385,23868,4130.913161,14841.17673,74848.86,77730.94756,1480.312298,71519.05,403.9963979,7022.738567,5243.77,774.4667959,429.95,61371.02193,2828.154585,72774.19229
5,385,23869,8316.99875,14986.07075,76913.88,78825.78403,2875.075564,72798.1,2438.994861,7182.002689,9657.74,2982.466992,2733.47,62549.51626,4701.454941,74975.47103
5,385,23870,14193.73462,18126.48981,80248.05,80258.21074,12108.98577,76283.48,8992.60798,14061.80991,16649.8,12506.54316,9665.25,64556.91353,15277.90777,90523.10597
5,385,23871,10258.7455,14995.52004,77243.52,78723.46405,2808.720104,72615.61,5645.139915,7312.232432,11062.78,3484.159625,3214.3,61825.78556,4901.915073,75491.86207
5,385,23872,4105.695958,14844.1072,74832.64,77703.69593,1063.436344,71484.25,403.9963979,6970.070861,4727.61,774.4667959,381.77,61318.60221,405.7459454,72461.74159
5,385,23873,12928.78094,15004.95248,79029.24,80269.63552,3025.052129,72996.86,3462.517358,7876.853347,15569.5,3483.824251,3688.04,62472.93633,3183.942541,76224.67746
5,385,23874,4511.114869,14857.45876,74810.75,77695.10792,1063.436344,71504.79,403.9963979,7047.688467,5212.54,1617.300807,1363.57,61318.32614,880.2980653,72965.6418
5,385,23875,25355.55861,14940.44719,77322.46,79134.59089,10827.41225,72635.79,8283.909882,7089.979914,30095.97,4928.595991,2511.81,62530.54607,3554.581162,74213.28113
5,385,23876,31976.02362,14937.08053,77412.2,80009.96162,9702.124933,72519.65,403.9963979,8994.878928,36236.49,11757.44823,8514.18,62074.92538,4765.846975,74488.24999
5,385,23877,17360.4036,14998.10145,76922.25,78723.82685,3942.894721,72849.76,3235.033562,7137.304616,19279.49,2348.93383,1312.81,62220.36754,7348.660199,75097.97528
5,385,23878,3928.469979,15039.43994,75553.63,77989.9801,2740.677083,73164.55,1173.186213,8306.264335,4729.56,4803.519921,4544.74,62224.29508,8423.550364,76391.57894
5,385,23879,27453.20786,28244.93479,76359.32,78268.78955,14142.98582,73609.3,11008.02399,10801.77306,31632.22,19096.32532,9373.7,62307.12066,25978.84396,93006.12936
5,385,23880,44230.21114,14962.01572,78590.97,80209.91139,5641.703454,73098.81,4563.34826,7275.068076,50557.74,5298.622815,3757.63,62062.07235,8900.478183,76097.15231
5,385,23881,6552.268729,14988.94794,75717.02,78111.76788,1156.762921,72439.16,1732.000692,7245.209929,7377.78,2775.470432,2416.73,61644.74896,3139.871303,75074.63911
5,386,23882,7616.599026,14958.73714,76002.07,78549.73298,1886.192813,72468.46,807.2968501,7284.13056,10062.09,1595.163163,1758.15,61741.32507,3784.593078,75047.57928
5,386,23883,6221.696243,14833.6317,75509.32,78175.31148,1384.446387,71478.76,3082.099326,6960.782386,7774.37,774.4667959,614.08,61338.19848,2177.54019,72455.56327
5,386,23884,3928.469979,15134.67059,76632.47,78380.88787,10816.19399,75253.18,2019.813219,10392.81432,4727.61,6255.055931,7737.32,64692.03883,5280.760867,79714.93769
5,386,23885,4856.3076,14976.08649,76895.73,78380.30423,3024.975572,72326.74,3908.548299,7098.080589,6384.75,2242.521271,1400.92,61660.50395,2506.763458,74287.0754
5,386,23886,12590.62684,14883.26979,74916.24,77758.89759,1063.761033,71739.58,1027.480476,7143.163364,13314.87,4751.788487,3891.29,61330.59087,7171.088592,73754.89349
5,386,23887,40649.32031,14921.80634,77653.44,79451.52602,2235.129589,72492.03,5337.187734,7405.113047,43931.88,5199.50564,10332.34,61545.19886,17951.69084,75104.35787
5,386,23888,39966.65955,21027.63103,77999.68,79527.46454,28017.06105,76384.74,9805.622737,34628.57903,45691.42,26490.76343,30881.24,62657.28612,35924.72756,149624.3309
5,386,23889,8415.578411,14995.79925,77266.41,78992.06036,2995.772837,72758.04,2601.993751,7226.854507,9557.19,5154.824296,3713.29,61953.92159,10484.47615,75477.62992
5,386,23890,3928.469979,14833.40152,74793.88,77680.80133,1063.436344,71466.37,403.9963979,6962.737644,4889.26,774.4667959,381.77,61318.28526,249.9347987,72459.82669
5,386,23891,48312.74718,15083.30978,79980.93,80806.15754,15650.19103,75030.03,4557.275631,10297.41194,58650.3,7612.08521,5885.15,64195.24624,6007.210183,78636.95973
5,386,23892,9118.091308,14921.02999,76575.04,78858.17186,24643.89982,72979.3,1455.184159,7108.272037,10967.77,11334.02027,9803.11,63218.46964,1417.900841,74604.57405
5,386,23893,29501.91178,15024.58584,78093.07,79433.66517,7269.514961,73593.83,5994.397544,9244.133415,32685.22,6893.63794,5328.48,62850.30502,11817.19283,77025.78613
5,387,23894,14030.90672,14887.37671,75746.78,78404.852,1063.436344,72067.8,1658.02842,10487.51712,15476.16,940.9769331,3381.87,61318.8609,6956.776819,74826.71271
5,387,23895,7038.02107,18136.07957,75517.39,77816.00709,30288.33177,73668.77,4747.936448,15972.8361,7798.63,17436.53361,28397.42,63026.52494,19219.99627,91887.691
5,387,23896,12046.50699,14904.65605,77020.66,79047.73487,1678.401883,71777.56,2290.745169,7060.246334,14604.85,1095.056406,1231.68,61601.13779,381.0963231,73108.67574
5,387,23897,10321.77401,24167.32809,78744.4,79502.66298,20804.7752,75857.76,5300.444918,11884.80298,12175.65,24683.55283,9638.36,64321.70391,18630.46163,84012.64359
5,387,23898,7647.70568,14932.41609,76541.95,78641.37458,1063.436344,71964.14,2782.491271,7098.846203,8784.71,1113.15201,1011.93,61351.66069,4660.961274,74126.77378
5,387,23899,8305.128044,18616.15018,77115.69,79004.56204,33281.82442,74679.24,4471.928253,13158.60864,10287.09,20526.48803,11039.03,63907.38598,18184.92718,87216.28544
5,387,23900,7066.782201,14878.37665,76200,78423.72732,1186.404837,71624.22,1150.340268,6997.407788,8362.64,774.4667959,617.03,61464.86427,249.9347987,72729.32443
5,387,23901,10419.44891,22824.26734,79258.05,79937.79402,26316.15173,91640.56,8843.025667,18978.04696,16360.79,21951.42846,20095.3,64864.36976,15128.62,125959.8763
5,387,23902,73606.69853,15600.38373,83790.63,83300.7798,33632.44048,75228.39,13990.73298,10381.58306,102618.55,13780.80134,10697.05,64322.61626,12114.07065,82734.13715
5,387,23903,26412.65921,18596.16278,83060,82001.50981,37418.49122,74905.54,9461.63342,10216.13798,36081.52,16633.45875,8518.82,64443.55358,9198.406287,84412.10058
5,387,23904,5526.30098,15022.17189,77188.14,78756.40259,4002.89515,73322.86,3281.567002,7673.353768,6891.31,5959.404608,6844.16,62706.1259,6355.414873,76560.69485
5,387,23905,13920.05826,15108.68237,78774.01,79808.80336,8460.194439,74455.34,5449.658063,7478.459937,17629.61,5261.224654,5097.72,63879.08743,11707.55974,77783.92325
5,388,23906,30502.55467,15028.3318,78354.59,79649.01956,7380.924978,73594.26,6183.541021,9436.775749,33839.34,6973.956185,5077.58,62862.13194,12588.36575,77108.0889
5,388,23907,6714.831492,15517.6115,78781.19,79634.54732,15722.33299,74657.93,6441.525343,10601.91508,8679.26,11743.55763,8161.86,63608.59768,6334.970084,79262.88996
5,388,23908,12396.52003,15044.5213,77357.6,79025.46121,25776.04625,74032.09,3062.626179,9717.402003,14577.64,17033.08133,17107.41,63744.03307,8386.50559,77416.651
5,388,23909,29292.51353,17525.10689,77610.6,79217.09644,20243.32696,74723.87,5204.619381,14856.51912,36111.06,14822.85379,23560.89,63450.55169,19268.67753,79594.62767
5,388,23910,3928.469979,14902.36082,74812.93,77684.45144,1085.636393,71822.34,434.6423827,7247.722383,4727.61,1310.221191,2096.55,61318.53162,2715.759489,74322.44405
5,388,23911,17624.61079,25061.44558,79934.37,79988.89478,17112.08668,75321.77,12227.76147,18691.69467,19078.5,19569.56343,12806.55,63767.27907,11958.92694,90196.16129
5,388,23912,4682.617528,15758.57981,77361.86,78863.51742,4018.710195,73600.66,8318.780465,12948.81226,5898.31,16331.14196,14310.51,62196.42796,13466.40857,77662.63331
5,388,23913,3928.469979,14912.38989,74808.76,77685.1156,2138.758838,71912.44,403.9963979,7116.37187,4766.55,815.7998364,1772.54,61372.89923,11543.70414,74080.03094
5,388,23914,7699.20873,15087.37598,80034.72,80008.2921,8626.904031,75161.11,5469.246369,9930.887605,9738.27,5503.310829,5492.29,64460.2143,7516.922101,79255.49326
5,388,23915,6022.60345,14895.56899,75058.11,77782.10742,6297.813514,72493.44,849.6793033,9144.707939,7099.93,12914.74871,7995.84,62067.81193,13291.61238,74426.39468
5,388,23916,18639.48364,14922.8399,75841.13,78273.50704,4208.779004,72421.76,4144.164733,7168.031191,20713.3,8010.114445,3848.25,61637.31118,9586.263469,74761.09514
5,389,23917,17390.8842,14875.28955,76462.33,78452.9017,1624.215323,72125.29,4962.151259,9537.360039,20346.39,12674.65491,10742.7,61403.55253,9747.730408,73963.87215
5,389,23918,61752.27628,15129.12983,81258.9,81399.4797,23465.81347,76013.57,7595.332658,10296.58888,70435.36,12900.64555,6528.28,65055.17994,9331.539586,81283.24978
5,389,23919,19062.65346,14909.7762,75662.88,78309.43178,6048.107522,72116.55,1918.450698,7152.494214,20898.62,3834.152695,2756.07,61485.06304,6298.4753,74121.9985
5,389,23920,4319.817852,14972.96695,75755.83,78057.39561,2357.745694,72646.54,2667.470335,7209.086689,5700.86,2863.387016,2948.25,61851.47781,6380.294541,75492.12282
5,389,23921,3928.469979,14947.4191,75159.63,77817.24517,1093.976068,72003.74,1154.839396,7280.646762,4970.15,2267.122529,2613.04,61338.48627,2915.862367,74660.7594
5,389,23922,5171.9863,14942.05886,75148.05,77819.74436,8093.287634,72344.34,617.0757443,14652.06964,6371.22,13031.60087,24688.23,61700.15013,4060.929079,75278.61043
5,389,23923,22104.71701,14997.86436,77588.01,79146.62372,2606.503613,72842.02,5581.224837,7273.843492,24516.84,3693.113955,2928.06,62198.38158,5051.969195,75438.83124
5,389,23924,15385.03453,15047.20702,79311.45,80154.22384,3590.06344,73153.6,4102.989196,8031.609596,18093.07,3853.131263,3717.8,62440.06953,4573.229923,75888.69427
5,389,23925,120849.2489,40772.01669,95553.62,81189.78317,72616.81448,125736.59,16717.72227,17101.1196,156711.64,62696.34087,35620.25,96547.29135,13510.30541,133463.7026
5,389,23926,29287.06285,15085.29357,81621.56,81776.24942,16526.15896,76336.02,4171.2174,7509.423952,34150.46,4484.773938,3556.49,66138.01419,3804.620169,79571.85646
5,389,23927,8683.449396,14889.12055,74916.89,77776.07736,1063.499814,71816.81,462.53297,7016.122297,10828.37,1128.572023,1383.92,61320.56366,4735.073776,73247.51904
5,390,23928,10126.82033,15041.86857,78827.44,79891.5471,11234.02895,73959.62,3210.0174,12719.2215,11751.47,6576.019185,7492.11,63476.54421,5020.300739,79146.96576
5,390,23929,6903.067915,14958.62951,77551.06,79387.37175,11933.72702,72766.13,2788.718401,7310.676267,9004.26,4394.017126,4384.05,62495.11643,3315.401244,75097.00385
5,390,23930,9538.76491,28541.31878,77128.82,78697.73602,22940.47301,74556.36,12046.83346,17950.87339,16684.63,27853.39285,18583.37,63777.44333,15356.93917,95047.96517
5,390,23931,11410.50064,14989.8261,77045.41,78916.26346,1830.017812,72567.24,2417.277707,7078.073456,13457.65,2304.776544,1497.28,62034.98727,1994.08876,74314.30324
5,391,23932,4196.103032,14918.20463,75384.62,77870.61914,1063.436344,71747.01,1420.475539,7084.252884,5191.36,1113.723768,1096.82,61330.09793,1358.976844,73415.23089
5,391,23933,10709.38462,24231.75592,75447.88,78015.50913,15172.14989,72704.17,7580.307328,15936.84211,12432.93,15401.3307,9613.91,61925.13341,16943.90265,76932.62314
5,391,23934,4015.850799,14909.31325,74795.8,77681.07679,4968.493446,71786.15,514.4874792,7035.233353,5194.94,6158.282708,3830.6,61610.17013,331.2608683,72953.63317
5,391,23935,6618.325125,14946.68533,76206.33,78251.32905,7244.166345,72843.69,2537.523223,8323.901365,8000.73,10996.73039,8548.06,62430.12325,6544.809055,75164.14718
5,391,23936,11206.774,14937.85415,76921.32,79235.84412,13559.92026,72102.26,2380.195107,7068.494975,14763.59,2878.276008,1679.46,61797.74593,1910.003412,73697.48054
5,391,23937,3928.469979,14931.36361,75353.65,77914.45164,1193.363187,72914.49,2101.57056,33652.94677,4729.73,17451.34994,24660.77,61382.21194,34097.6723,96622.98137
5,391,23938,6657.402054,16918.60718,77027.58,78741.67794,8807.299271,73889.18,4515.785601,19235.19982,8171,13728.68847,16273.37,62826.14726,14190.0976,84056.55233
5,391,23939,10243.02946,15693.63588,77046.13,78899.36991,16400.19481,74690.11,3904.382643,9926.90276,12291.02,12413.56589,6499.46,63836.89561,25431.65357,78883.86261
5,391,23940,14382.52526,15164.73251,81659.25,81105.98812,14703.50023,75861.12,7500.535522,7334.838057,17802.63,4556.934112,3671.15,65321.10529,5408.109636,79461.37776
5,391,23941,30509.58925,14896.58526,76169.58,78595.526,4227.256855,71803,3402.729552,7001.220642,34838.01,4683.215781,4662.96,61588.74346,1019.095589,72952.45832
5,391,23942,24567.09964,14991.53537,80855.82,81704.0548,4613.541128,73246.37,5062.91718,7350.702109,35925.77,2775.015991,2604.17,62512.15385,7797.219553,76586.25888
5,392,23943,12138.41788,15011.24161,77666.08,79312.65441,10880.6101,73581.77,7364.432634,7258.292798,13815.44,8042.494214,3579.12,63131.17647,6336.613007,76363.43027
5,392,23944,26558.91406,15011.47141,78422.74,79697.66169,4774.199894,73373.23,4322.688957,7248.178771,28316.58,4296.951848,2387.99,63032.90648,7662.984714,76041.90652
5,392,23945,4844.448428,14919.12198,75017.79,77757.75141,2640.666163,72232.15,880.5259269,7332.6049,5688.03,3220.000852,3154.85,61751.78212,7702.819877,74814.20514
5,392,23946,9138.837744,14855.65978,75550.48,78051.50935,6415.348914,72198.39,2459.043163,7016.368513,10419.89,3091.125757,6661.39,62226.74379,1259.643488,73504.03007
5,392,23947,13796.58259,14870.26818,75638.65,78107.04617,1077.8912,71603.08,1143.746937,7066.273764,14584.02,971.7872235,3743.98,61337.47142,1632.302369,73077.74962
5,392,23948,29041.7358,19546.17267,80245.89,80724.22505,13850.81677,73869.21,6287.622904,14694.35847,32983.72,18142.90422,9868.19,63109.60994,22543.33954,77678.80664
5,392,23949,15186.09126,22371.75541,80348.89,80344.12024,29284.93383,74998.66,9956.935892,10875.81798,17230.78,19337.99336,9887.03,63981.8561,13232.3185,88872.30536
5,393,23950,4048.756009,14973.74223,76112.76,78209.89633,9591.772893,73453.16,1482.851377,7186.449267,5399.84,3456.192449,4216.56,63938.76927,446.1237188,75167.8168
5,393,23951,26653.14887,15086.20642,79697.6,80294.3598,11988.3615,74375.74,10552.93093,7571.279588,30182.78,9302.827398,5817.47,63385.48446,11311.8178,78347.62271
5,393,23952,14703.98447,21202.56161,80737.85,80478.88264,56558.90111,98021.33,19429.4538,9402.001613,20113.82,20695.38641,8218.85,80274.64219,1829.568153,100063.7225
5,393,23953,3928.469979,14946.64384,74804.47,77686.46822,1089.60022,71846.79,403.9963979,9916.63876,4727.61,3830.146736,2240.53,61536.2915,418.8011712,74194.76966
5,393,23954,23410.27058,16473.2671,80314.22,80584.50814,23871.89506,74353.93,6402.569247,9441.226657,27890.42,8786.58319,7975.84,63778.74158,6079.692412,77992.92273
5,393,23955,24991.59303,14996.44349,77972.35,79555.16618,8801.30324,73256.59,2759.199822,8106.568227,29389.14,7804.491138,4674.06,62678.00976,4367.952345,76452.8495
5,393,23956,25442.12796,20074.00064,76876.78,78775.33004,13525.17787,73462.68,3923.441126,13245.24686,31982,11511.67349,11333.3,62650.5552,3373.900277,76902.78867
5,393,23957,4458.798308,15204.11141,77161.25,78816.9074,9589.60478,75276.55,2652.40645,13052.12228,6281.1,12162.71714,10865.27,63972.54061,11515.84524,80428.94926
5,393,23958,9843.494291,15007.86722,75964.39,78214.41764,17578.82291,73313.16,2759.052355,11466.98384,10813.43,22976.53148,23418.09,62693.41625,11024.25109,76440.60866
5,393,23959,8844.670432,16033.86096,79375.12,79682.87733,7611.050377,73208.1,10569.96439,8484.598832,10743.27,12712.5596,9159.08,62397.89365,4243.040231,76176.6892
5,393,23960,3928.469979,14877.30799,74819.48,77697.89301,1228.472239,71622.21,403.9963979,7002.347817,4727.61,1989.914023,1327.27,61463.00953,249.9347987,72661.28026
5,393,23961,7782.790456,15067.49282,76524.96,78494.17872,13854.19635,73776.97,2317.66758,8192.326468,9973.43,8789.592965,5962,63574.99044,3843.860524,77154.56918
5,394,23962,6441.327111,14942.17721,75334.87,77759.32159,6367.720406,73004.81,3804.992334,8937.031686,7427.02,14319.40631,10416.34,61918.82489,19874.9661,76006.61692
5,394,23963,23108.47179,15043.48959,80958.94,81202.59366,6425.551427,73825.98,6056.588895,7387.883998,27115.67,5707.392339,4381.77,63453.77111,4852.01263,76669.61066
5,394,23964,27912.06124,15000.32187,81967.97,82126.3835,14716.93663,73696.84,4182.929687,7883.24594,34921.05,3631.505565,2498.82,64002.94193,2749.512108,75970.65979
5,395,23965,18138.46131,15082.86945,79809.91,80539.24753,15478.04368,74753.74,4183.919976,8418.474036,21677.27,6860.688435,5203.93,64182.09507,7111.71172,78612.77678
5,395,23966,4133.352536,14908.196,74868.72,77707.41802,1063.436344,71900.29,528.8413495,7726.564002,5250.78,5038.504021,1856.41,61383.27227,3523.689506,73985.15561
5,395,23967,16331.36402,15057.31284,79542.07,80512.74956,9642.123319,74483.76,4657.265371,12692.68756,19689.36,7203.146943,6003.33,63107.47781,21583.40611,79750.15347
5,395,23968,15655.19398,14913.97167,75355.02,77869.06979,9766.184708,72218.39,3450.263482,8871.858237,25208.56,5527.709292,6991.56,61865.18116,6026.527606,74018.97455
5,395,23969,14262.23287,15067.33267,78405.64,79491.28633,12421.19043,73388.09,5917.614578,8377.251114,16657.08,6341.981239,3553.31,62595.26899,10991.32205,76483.08624
5,395,23970,4879.969998,14972.43617,76617.8,78326.00484,9354.466602,73153.53,7279.49263,8462.748103,6151.91,7707.994131,7853.46,62310.5852,7192.623644,76855.8618
5,395,23971,7194.424902,14869.36094,74868.09,77720.09195,1063.436344,71732.15,505.0469516,8894.419515,8115.94,1530.166534,5558.69,61318.51592,4386.350441,73412.06572
5,395,23972,60142.22886,17263.33097,82052.52,82094.54582,18614.92302,75796.92,9497.214367,18786.78772,69344.29,12805.52472,14286.91,64450.34064,13928.33411,81209.18937
5,395,23973,15806.2275,14946.7281,77619.78,79567.1673,4551.737562,72567.58,1794.042441,7149.599558,17844.96,2326.245551,2017.14,62383.72045,2728.641008,74572.41685
5,396,23974,3928.469979,15002.25253,74799.24,77683.04254,1063.436344,72678.67,403.9963979,11009.97116,4727.61,5217.344701,4043.05,61342.30043,5548.181396,77206.78738
5,396,23975,13642.49951,15011.70107,76971.15,78908.10256,1443.064469,72391.14,2304.865194,7238.381378,15607.45,3200.345624,1438.13,61661.43773,2663.870827,74932.41448
5,396,23976,5562.869408,14833.39741,74854.53,77734.25912,1063.436344,71466.38,403.9963979,6967.239927,6636.47,774.4667959,425.91,61318.41172,249.9347987,72417.35316
5,396,23977,43251.72244,15067.1257,82232.64,81986.72428,14687.48761,74585.09,6782.143286,7458.38009,51972.87,6382.591526,4575.14,64201.08789,9450.727755,77940.68503
5,396,23978,3928.469979,23713.02265,75402.47,77758.42905,14282.69044,75276.15,1003.514747,15404.93332,4758.35,13461.69152,7166.4,64187.12641,7273.78567,80079.40179
5,396,23979,55151.14742,14940.32079,78656.38,80071.86984,3018.708788,72345.28,3171.79988,7136.367212,61591.35,5684.990333,1657.15,62112.42646,1650.826906,74104.80556
5,396,23980,15275.73235,23747.13898,80916.88,80903.1949,31799.00983,77989.43,9288.008911,12600.54592,18959.83,24453.56983,15998.56,64748.67485,8462.898438,92884.34707
5,396,23981,7137.786415,14916.84975,75571.65,78000.94428,9338.510957,72502.09,2133.394666,7124.586586,8000.71,9515.895878,6430.6,61842.69075,9442.850079,74911.59952
5,397,23982,4489.769943,14890.41663,75476.03,77974.60063,1773.972333,71609.59,3648.645554,6962.0885,5125.05,774.4667959,440.52,61381.26248,3278.75616,72683.38218
5,397,23983,3928.469979,14923.65546,75544.2,77946.7107,1138.456702,72320.38,3616.428337,7068.534236,4925.03,1067.156505,737.67,61360.10421,7515.372817,74738.37321
5,397,23984,17064.65717,19364.24253,80517.32,80696.31216,40735.6481,78093.66,11947.28189,11526.32869,23045.38,17771.14741,9365.96,65006.88891,11709.21329,94921.05339
5,397,23985,8676.031057,14978.44449,76283.16,78485.69553,2263.42525,72575.54,1924.285546,7260.208086,10010.87,3665.895145,3198.73,61909.0498,6971.770905,75138.95766
5,397,23986,3928.469979,21554.97539,75993.97,77821.50929,26416.70133,75109.02,2724.535657,10174.6817,4784.56,15988.26357,13649.22,63918.93211,11619.80384,84628.82403
